÷,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow IAT Mean,Fwd IAT Mean,Bwd IAT Mean,Label
72.22934827,147.4530093,73.24560411,812.3173327,752.4092332,753.3129319,716.3253435,669.3854237,476.9919154,642.2781635,PortScan
447.3027563,965.5179182,377.3484772,258.2268133,243.4670441,457.7646127,759.5201487,205.9881842,709.2961271,21.14982335,PortScan
454.7398556,515.5960286,488.8465803,666.8642575,139.6512548,29.97358987,307.9299416,704.6807627,201.8534521,673.4324333,BENIGN
847.3550539,9.538954026,402.8900311,907.2431673,740.3130308,542.8413743,529.644527,347.7700976,520.5205336,655.3831995,PortScan
24.19176389,831.6970437,273.07081,518.0787662,298.7255736,940.6792451,259.2967589,429.6568127,872.7302505,841.9335668,BENIGN
418.932978,775.8650652,338.7329558,563.7371014,204.9792328,741.9953911,52.27910327,852.5426449,198.1963864,874.3980317,PortScan
711.7228057,981.1437318,569.5397796,259.5417832,436.9958857,593.5609354,73.08156203,622.3432646,981.1778368,190.1076498,BENIGN
590.637834,661.0142542,78.45581632,544.4969591,709.3208285,167.321304,780.6317174,583.7727805,952.2217857,42.42229821,BENIGN
571.9958783,805.4323293,760.1609298,153.8999047,149.2494697,268.1743677,361.0747263,408.4555814,679.6972168,56.68043217,DoS
950.8635623,151.0578918,432.334801,943.6159202,419.7273169,638.5259477,397.594398,274.2152023,983.977648,409.3340063,BENIGN
979.9703294,601.8815896,582.4226582,748.0731794,811.7697881,656.4786073,128.0957464,338.267506,928.0836403,224.6156118,BENIGN
963.3944342,560.1681835,936.822462,52.25787929,418.7933191,260.157791,730.820965,981.2970905,256.5300624,654.1746015,BENIGN
62.04141696,71.15567888,573.8658497,566.0184249,878.0335128,557.8736757,959.7910204,48.6948484,98.00768478,44.06586157,DoS
993.8483889,880.3147621,623.4059582,569.3773612,620.6604798,201.3121078,395.1377433,39.45953289,475.5460375,543.024584,BENIGN
118.2186223,0.030718845,712.1370459,356.596176,254.4813316,12.89746979,540.2994068,851.1507354,957.6316463,565.7449506,DoS
950.2112059,63.26267182,603.0138634,57.13271934,893.7741878,529.8090571,669.3483508,831.5739259,150.3106225,38.59156194,PortScan
396.9232762,132.715754,567.5408483,689.4649691,800.5866991,200.1502442,167.4825823,104.5678403,636.4302495,706.4757265,BENIGN
664.0122281,338.3678659,935.5230228,912.2075712,209.3483994,39.41758512,741.3087084,827.6102613,967.864566,889.8363941,PortScan
411.3039721,240.5315852,672.3838433,826.0646845,673.0921309,824.3504472,396.9921622,156.3169707,737.9509474,360.4745051,DoS
943.3101119,520.2304891,677.0937848,778.5158801,131.0146187,600.957195,34.2979013,497.5660834,154.8426816,182.922926,PortScan
811.9677424,867.152151,673.0081663,46.96442241,566.3228802,763.294912,136.5030121,228.6707514,882.4951051,20.12172185,PortScan
816.0335023,802.5607482,486.3916281,298.4506611,638.0927258,288.1521358,236.0079303,730.514654,40.32523972,94.76847103,PortScan
260.2868576,907.1950307,670.7323119,560.440631,110.9894692,447.0555438,460.3582712,864.5636095,546.6482202,380.400549,BENIGN
47.78136468,352.2309751,856.5719887,396.0544774,199.1568976,424.7941813,385.5525015,915.4162015,761.9343757,505.1155557,PortScan
873.3914579,394.9902705,335.00857,207.2825225,377.7968239,316.684356,677.3039593,289.5827047,577.1997464,65.89216503,PortScan
112.8405445,870.0249255,636.1056346,164.7308961,429.8312575,287.2576949,736.7945687,453.4162306,989.2799451,54.74498226,PortScan
871.2769881,192.5816325,97.61876054,897.7958064,349.8954636,551.3173907,359.5431445,125.8023363,589.3316449,525.1408518,PortScan
919.7925718,94.84919325,544.126002,740.5095212,756.9268451,606.716202,166.7873352,797.4205539,720.1113335,86.13577155,PortScan
84.64875358,119.271672,224.5823827,500.1979355,840.4427505,701.2933421,789.0406042,350.9756239,404.6537416,393.681886,PortScan
226.7586174,931.4903869,908.4101073,781.2906474,19.40124562,327.0067685,627.9587353,275.1902118,909.5866951,633.8894618,PortScan
814.6710047,611.8310201,373.4579451,255.3363738,105.8743182,354.8976835,413.1725172,675.8229251,658.1598243,70.10813964,DoS
313.2507405,753.6661379,220.0662548,388.531148,865.7272371,724.4223403,403.8110052,214.7445024,355.9683908,284.1041492,PortScan
36.46105083,52.74395216,834.1641082,117.9724836,45.15136441,437.8998871,843.9934719,262.4083765,421.7126175,39.92253256,DoS
644.832604,395.1309076,713.2068833,199.2152749,890.2150026,287.4095965,367.7859878,58.09195208,111.5122123,515.8619027,BENIGN
191.8731844,61.21665814,590.9160928,989.2166834,166.829705,46.6848199,779.5316818,252.5860067,829.6438054,703.936667,PortScan
76.75806189,4.187443628,670.4343338,641.8195168,410.78881,489.644076,415.4430006,24.00504484,335.3716062,177.0822554,DoS
545.6959688,204.0643885,291.9111735,748.6087086,482.6012357,216.0314404,967.2711904,715.1250198,957.1348325,427.1050454,DoS
888.7480799,955.6514982,862.1276173,809.5160747,655.2419806,550.8573706,86.98675991,408.4532131,372.688517,259.7537838,BENIGN
907.6110026,714.0326445,607.9052141,309.3727179,823.7903842,955.0605115,821.1982826,1.565105191,636.4013702,51.13538144,BENIGN
37.82013655,123.0521236,986.3499229,315.2167374,115.3010903,106.9912612,719.4599677,854.568664,256.9522995,20.90951234,PortScan
949.2811718,305.0996868,168.8592894,460.6727917,307.0877434,35.15925027,323.1452173,544.1086239,551.712372,356.5589212,PortScan
98.54685141,232.0785779,708.9000063,823.7444619,857.0290283,415.1071769,89.33990229,437.7814773,230.7345902,291.196455,PortScan
150.472271,968.0763815,446.7145273,501.5179604,246.6586158,470.9602524,661.9136326,751.177137,753.8680827,577.8911127,DoS
203.0705929,401.9519246,845.7448783,346.2660508,654.6211935,709.3142948,586.1823541,357.2419682,577.0533417,342.2655928,PortScan
367.1696257,542.2999756,148.1007986,746.3138126,8.354704172,168.5990484,580.7968299,714.387562,916.6431027,705.4966519,PortScan
257.6072203,59.52470035,603.7954529,686.5899135,114.4876381,383.838883,456.236509,369.0530218,121.0250005,418.9477902,BENIGN
365.0475667,432.4371667,623.1724245,74.42841844,503.6917612,182.6251303,573.975175,637.4046123,556.7092566,738.2955105,PortScan
280.4550648,159.7494602,164.0635883,285.186596,792.8400453,905.7567906,975.0871697,232.2896541,881.2975456,328.2550893,PortScan
655.1737145,260.236598,159.4922625,160.4626143,70.49194564,185.6467049,664.219385,881.6906118,814.1256856,685.1343099,DoS
592.4934792,482.4930605,622.5753978,10.04698105,194.8404917,491.3304319,950.5035616,383.6090404,424.3720261,714.696089,PortScan
631.375326,426.3983568,548.1452027,174.6471859,295.9320294,663.8244749,965.3027236,50.4167736,890.3843209,576.8812013,DoS
176.0892879,743.3329136,252.0698869,454.1674702,385.8594468,982.0773786,391.0922441,79.9824828,89.82575257,590.7537214,PortScan
483.1808633,838.2304211,361.4037791,859.7946748,406.804801,328.2331057,453.9899112,762.4469587,126.0020279,196.4192159,DoS
122.9206785,888.6590803,503.0839508,449.349742,585.8647885,624.7838628,71.77580623,682.6172212,241.9316803,713.9526325,BENIGN
350.0068685,928.372552,65.62608818,549.4118321,590.8662674,652.7281238,255.6662233,364.5664275,843.6805297,194.942769,PortScan
618.1029656,509.5088732,545.7496798,359.4238268,81.47389771,193.3392336,950.7447132,408.6995623,466.6831558,52.70978985,PortScan
926.1940684,228.6767796,634.3636889,222.0758707,321.6699897,848.0420896,728.8614423,95.39927731,428.702021,29.16976365,BENIGN
119.8910935,734.9258474,531.4549142,287.9453427,492.8195845,299.9420698,596.0819552,433.8439229,164.4055291,116.5830746,DoS
531.5721527,32.65906078,475.5961918,407.748105,161.218812,656.4096035,971.1509074,562.1888111,714.7532764,68.45045257,DoS
794.5782787,34.67026673,582.8068351,995.4375162,855.6960938,521.445689,63.64090929,831.3735144,598.9785082,114.9329971,BENIGN
585.8521224,674.1921166,804.2611544,659.1555446,398.0548407,513.6333839,803.0455247,373.6502964,388.1214568,95.69011606,PortScan
704.4936364,453.8465638,540.6109943,849.600175,480.1349396,373.2073691,493.247493,579.129804,189.0776538,900.9077303,PortScan
345.0168399,54.73270692,204.2421064,418.6951433,219.6349286,0.227038218,915.0015377,843.8794112,742.2922315,167.8145956,DoS
19.144868,779.1025864,609.6974252,699.6395696,838.154975,802.8109348,960.9201469,535.9350789,488.4956327,401.8871999,DoS
197.5559057,805.1743974,185.7769547,84.96628989,436.2460264,658.3074395,437.7168249,276.754132,558.1711839,347.0023354,DoS
88.14224339,413.6655236,750.160833,693.4008534,990.6427372,277.891126,498.1892992,329.5304138,440.6031141,856.9501299,PortScan
917.0985052,133.9748667,671.5118073,4.359579957,924.6511054,112.5041332,94.88423015,333.0076331,373.566286,214.3000723,PortScan
810.3032991,135.0381367,468.651637,938.5782396,185.8320556,977.9934237,994.2879858,555.6171547,170.1427402,316.1048879,PortScan
816.2278519,988.2621151,388.8514965,47.41563614,801.1715033,604.3807191,198.5428589,494.8284566,742.3102455,770.4117871,PortScan
697.4316172,642.8065911,782.7456743,937.4811724,691.9273633,155.8515366,243.4426168,842.1937309,209.3060758,72.52231695,PortScan
769.7723074,561.3558242,882.8364907,527.8121083,517.6298284,577.8770814,749.3153551,964.6904788,73.56335422,53.43460239,PortScan
841.0961706,996.8492843,430.3431737,320.2987425,906.653297,191.2421291,615.428915,405.7144242,41.08236496,347.2884743,PortScan
668.0194525,176.6823142,580.2285322,904.0349865,320.1811674,670.253976,187.9035888,624.7953987,336.4503518,211.2082586,PortScan
340.9619736,997.6722633,263.5514795,279.1304708,930.6722556,24.64440464,696.6889879,725.3263907,836.3785774,974.4393106,DoS
269.9736369,768.4210711,885.0153245,221.5271519,463.5478393,470.3240479,873.5753058,762.7990529,513.0772184,670.7472005,PortScan
633.1786749,721.0546609,257.1523511,719.3881556,28.12150628,375.3213458,626.7533485,146.0965655,823.0035744,235.0312988,DoS
67.07647739,749.9604704,209.9055931,898.0542894,205.1396405,190.6877207,36.54966785,472.0669451,564.8411333,65.70863943,BENIGN
160.0249365,23.35209633,756.213614,458.5230089,289.244772,900.083183,116.1389602,955.918829,313.9667174,888.4036723,BENIGN
194.1287704,536.6075093,934.8220404,834.9567751,842.5345084,303.2081938,429.4478971,470.7059473,157.3715833,31.06813024,PortScan
692.4361513,991.2559937,128.3942895,104.1096494,724.3388171,578.386917,274.1606666,79.41936899,85.6582496,894.1908747,BENIGN
979.0318408,420.7365626,501.9454051,909.9301582,717.2618759,582.0701311,797.8046813,864.3662665,456.8880717,475.1083649,DoS
503.1362586,856.4898412,658.6936316,162.9344271,70.5687474,642.4192782,26.51131054,585.7755813,940.2302414,575.4741779,BENIGN
243.9953024,966.7342275,958.1381198,247.6316431,348.0519555,895.5557409,966.6222209,443.4391028,320.9970456,526.0940133,DoS
965.8221612,432.4978783,311.8161331,506.1418628,439.5116886,105.6646843,640.8263147,216.0381825,619.5879549,650.2010924,BENIGN
188.4998528,804.9668339,967.3281114,268.5989329,494.8259516,86.11611051,559.1366565,502.7834418,144.4364842,442.0662131,PortScan
254.7205005,263.2461748,556.236394,411.4109318,947.732804,126.3701419,973.6921349,230.6386402,772.8739364,338.9699262,PortScan
313.1820507,178.8410685,901.9161078,397.1868863,245.279305,448.407841,320.5361668,744.4192538,971.2199119,438.0336567,PortScan
962.1859095,901.4858511,270.3832353,803.5417768,995.6042018,252.6630022,436.7771693,520.1807366,294.9311358,15.26483965,PortScan
215.2438205,861.6249501,942.1854545,518.4929749,352.3088842,234.057775,49.78100152,268.5000762,654.2357799,533.6169313,PortScan
600.5168604,665.0366745,175.3712786,914.4119459,418.7705249,383.1385282,518.9177053,46.96596678,166.2833688,738.0336164,BENIGN
756.6465494,582.4350769,186.5900969,188.2321998,184.2486516,57.00238755,587.7984494,840.3481776,17.49821399,49.00464497,DoS
340.6041666,71.71188885,409.6288949,311.2174951,677.1206397,605.7792495,364.5937282,217.8925543,988.0359662,454.0016212,BENIGN
890.9738847,569.4972585,832.3910417,991.624343,163.6162041,691.7776391,674.2935737,979.9554474,985.600734,686.6786117,DoS
229.7162837,199.5716159,37.7845066,643.3697251,262.5102905,52.34717843,230.9793105,801.9139528,851.4891816,483.0662452,PortScan
198.6316139,783.38722,909.2526944,370.2321857,751.2789244,896.9952894,846.1242105,182.8133885,956.2918815,376.6764404,DoS
545.4279502,133.4163355,691.643402,795.0115369,163.3544497,104.3130874,145.5154828,877.1275619,528.1892618,467.260996,DoS
55.33238716,198.1307418,9.200897625,627.2584006,316.3754074,973.1447114,193.7170508,345.8285703,357.8411586,8.451496062,PortScan
62.27310588,512.5026488,806.4036172,459.2398776,51.95657755,786.2781994,201.3637821,258.6208349,164.7063534,330.2150649,BENIGN
946.7562447,400.2122758,783.297983,265.9284506,990.3323038,25.76959876,603.5288065,659.5059817,688.0455571,120.3875788,DoS
973.8004134,544.1986625,275.239181,709.4388646,271.4920025,904.2432914,374.7219705,549.8685628,50.57310382,426.121238,DoS
861.0334,565.8630736,157.2356651,690.6227421,513.4344971,650.6065233,889.6874126,440.4345707,901.1776232,750.6690143,PortScan
686.3271967,69.64114816,174.8814372,855.7372589,227.179557,837.0411252,279.2760885,642.8819101,694.1505735,512.6547531,BENIGN
122.0382348,495.1769101,34.38852112,909.3204021,258.7799816,662.5222844,311.7110761,520.0680212,546.7102793,184.8544555,BENIGN
988.3705667,465.2775313,58.23783082,262.2743218,436.0704802,156.9026241,947.5651263,766.8488978,268.2872004,590.8045335,PortScan
979.7343348,268.2760205,40.97822225,705.0632842,450.9865026,100.752844,707.522819,31.17490911,870.1966905,138.6525291,PortScan
52.02375503,113.6460387,3.918374951,999.4606811,802.2736971,786.7230147,509.7260753,300.0670829,151.2642845,284.6747388,PortScan
430.9830628,174.786715,987.1000859,561.1502124,687.4368609,325.4182807,94.73891478,975.8708628,286.2590354,423.8081852,PortScan
800.1375828,241.6589208,68.03731409,316.9041377,266.7945494,505.9258001,777.7279101,858.3229389,844.8640854,359.6755612,DoS
853.3957335,914.3404427,265.2850891,903.9530652,320.6627547,552.3380135,50.50747083,43.88108837,720.3732127,444.479978,PortScan
931.5444071,89.0097349,511.5256408,918.5215304,904.1136605,156.5292134,366.6377001,619.1214,159.3948848,968.022172,PortScan
334.2438908,770.9122037,106.5982531,75.13778174,728.1887562,495.4913162,688.4023964,434.8273386,246.4020332,819.1023177,BENIGN
320.712165,963.9160121,641.5796812,23.43295537,430.1759084,875.0086997,301.4561864,94.55634477,758.3847716,606.0138319,PortScan
821.4712528,354.0645624,655.8207673,537.2756737,677.1242635,682.6711525,628.7340151,266.1013685,39.00642076,455.566782,DoS
294.0674622,210.3185563,765.3633639,253.0263409,865.5623832,102.8425922,125.9551964,979.1515551,673.8388983,846.8872244,DoS
666.9274475,435.3963234,953.1201144,719.2452006,930.1652029,527.5879733,258.9042748,52.82668636,726.0848515,121.302998,DoS
12.15447469,969.8788267,43.15991195,891.1431137,527.7011091,992.9647961,73.79656474,553.8542844,969.3025356,523.0978442,BENIGN
549.2266647,714.5959227,660.1973767,279.9338969,954.8652807,737.8969167,554.3540525,611.7207462,419.6000624,247.7309895,BENIGN
261.7056837,246.9787991,906.2545805,249.5461998,271.9497261,759.3982624,449.7398425,776.710557,65.36615756,487.5711937,BENIGN
257.6828885,462.6229567,868.2725054,727.1690698,742.7065212,425.4933344,345.9349925,371.038763,987.6495637,40.10919141,BENIGN
809.3611555,810.1133947,867.0723186,913.2405526,511.3423989,501.5162947,798.295179,649.9639308,701.9668773,795.7926694,BENIGN
54.04762735,457.2304196,549.6223011,887.8176403,104.6606339,822.6479272,210.0473373,394.0836485,316.6024348,400.1552729,PortScan
802.5856796,572.0486434,512.667726,293.4888232,931.7537194,397.0150412,87.0927668,617.0665161,113.8383935,345.2231428,BENIGN
316.1013115,55.74085359,609.8127615,240.8038161,386.8072421,80.58081229,147.1632511,297.9772355,89.75950056,910.8262647,DoS
399.5187846,326.7947059,10.81108364,826.5510742,800.9807004,104.4545181,576.8573811,463.9816982,118.7090955,980.5682271,DoS
331.5646991,855.0302016,207.0758092,71.15828517,69.00759261,940.7845205,506.920438,409.4120718,810.878581,835.8259279,BENIGN
402.703721,672.5072627,682.1916893,315.2394346,133.2099241,632.3962565,128.3258622,578.4925082,693.4221281,700.6114964,DoS
171.0859669,113.2434516,570.1872158,861.8438233,477.1098177,994.5642567,679.1716995,74.07490721,992.8321317,407.8942368,PortScan
39.26941424,271.9986053,6.379043407,978.3547871,965.7472098,395.1552975,728.3708543,345.8060984,671.0931571,805.430043,DoS
109.4823661,965.8366688,174.7849879,648.0303181,245.4544625,717.5613826,776.8213672,673.4197289,614.4994603,892.469094,DoS
977.2838232,242.3536951,663.3107095,839.0996988,550.6604592,153.1445001,728.1164373,600.2514101,731.2505893,769.7466229,DoS
163.5238726,391.0815367,969.4123223,258.1334327,656.7366645,325.1900642,773.4731257,130.8736607,969.8210451,453.7895414,BENIGN
184.5210194,209.3493233,370.4721028,484.5229852,618.2547715,368.9136396,462.5347161,747.4709381,36.68320289,252.4369443,BENIGN
418.9697738,458.0286166,256.6472072,752.1143327,512.8747423,320.8545427,596.0501158,995.7344521,435.2622797,920.6914008,DoS
657.9499112,823.8963816,647.5197956,968.9443972,713.9579479,924.6586096,517.131892,117.064413,528.1777214,126.8728281,PortScan
618.1557343,702.4649705,559.6486835,9.770847419,326.4613082,517.7116434,87.86649914,350.6269312,33.20310879,78.57849716,BENIGN
19.61053247,671.3680089,523.1581498,898.6389283,164.3926843,804.1092461,791.9610145,127.1811892,398.5592241,170.1526411,PortScan
304.4904244,982.9468796,642.7774135,717.6761578,976.6176373,377.2017825,801.8401685,434.5309633,869.5336718,180.6575413,DoS
20.07119778,322.0791656,211.448007,327.4973522,119.7621318,890.5272807,593.5924536,679.1023191,789.1712386,498.4421989,BENIGN
962.4472949,251.7822958,497.2485059,300.8783098,284.8404944,36.88694735,609.564334,502.6790232,51.47875125,278.6464642,BENIGN
353.4213793,236.870559,780.5255152,274.8060355,822.6143185,423.7382536,667.5498993,95.53531383,623.8593247,451.7676787,BENIGN
103.1238688,902.5529067,505.2523724,826.4574661,320.049601,895.5232285,389.2016787,10.83765148,905.3819764,91.28667679,BENIGN
952.0624466,737.927769,597.4292426,880.8951605,49.60590835,257.0626922,465.0363342,226.9785395,743.9051873,919.2080311,DoS
214.6958875,67.23418009,594.8473795,738.8666771,32.44344605,658.7176387,532.291876,103.2650089,172.5238769,567.9742973,DoS
817.7853299,213.5113663,505.852693,840.703028,732.8015448,542.2372055,590.3476905,508.3605469,297.5484513,565.0219929,BENIGN
488.6049259,603.2221357,325.5811325,983.5972997,667.3511631,43.8468525,326.6219057,623.3144338,56.3332778,23.88419132,PortScan
651.1475849,620.9285675,352.3749466,841.4475531,471.2871674,979.104938,634.1421383,126.2647416,676.1775621,325.1040154,BENIGN
880.6505775,412.9111896,537.4937537,49.29966241,2.347473867,244.799873,680.5830929,121.2648934,113.7619588,410.960608,PortScan
594.1307154,380.8908566,969.9143978,842.1189231,838.3287047,468.6931598,414.8195023,273.4070719,56.37549665,864.7223763,BENIGN
218.715613,595.3032659,264.6350269,661.9689448,814.9397285,778.0252431,760.8513309,187.7224057,88.38494698,698.9488285,DoS
342.9665197,138.2455656,439.4653744,496.3227713,403.6466945,678.6600938,420.8965288,961.4175778,599.2775178,807.4779357,PortScan
559.8905318,486.4050355,504.9328041,176.4119104,812.7329043,541.7603199,131.0798617,766.1571016,932.4439784,947.3068992,PortScan
819.4278537,905.5821376,119.7599664,531.9329776,284.5119597,47.06119788,668.5466951,862.7707775,162.9026545,812.4136576,PortScan
827.5063199,697.2093819,714.3266357,461.7161438,920.9945211,694.5954273,728.9810617,861.6909038,274.0715893,807.0709039,BENIGN
250.4829467,805.9058425,279.6738565,191.5213221,504.2634608,865.6450364,241.3497038,78.53624279,356.4047358,747.6518246,PortScan
62.45759362,883.464763,448.3190554,510.432489,626.5925111,926.3826067,19.11609443,476.8434683,687.7220424,722.7069577,BENIGN
256.2923754,190.413496,669.9534909,0.401544025,805.8911692,79.24960613,191.4896149,386.2363953,484.8587397,354.9951158,PortScan
339.2406612,62.43132728,486.1736541,109.0136156,248.5398209,316.9426218,808.8263235,875.4886504,302.4663175,858.6981212,DoS
932.7529391,20.13784895,153.7837055,886.1712941,458.5185622,564.5906389,663.0272037,679.0666045,931.7404033,996.9494174,DoS
264.5971119,519.5018548,450.5365391,11.6448995,556.8121431,661.5243241,591.9144044,736.2798988,571.3395285,66.75025485,PortScan
530.9376784,595.1316749,9.923821128,464.0951595,963.4992409,519.0322801,677.5422675,311.8638579,773.9913782,772.9214819,BENIGN
33.61360018,62.65320346,906.4374533,139.2453711,532.4206823,411.0956026,347.3433263,899.8333457,21.82339678,663.7896862,BENIGN
880.0790876,650.877369,532.9577866,324.3337531,333.0019131,669.4869552,994.1393612,661.8391898,557.7834174,730.6505102,BENIGN
260.0480403,385.0580557,942.9827841,610.3760598,834.9737857,710.3515007,112.5031305,735.9204064,275.0988816,639.107847,DoS
722.3735076,77.99386641,106.1300193,492.7813459,160.7133492,978.2654635,158.520234,487.4678355,364.1210568,639.3864215,PortScan
34.67270423,391.9105629,697.1636921,193.435343,641.5044813,259.8281379,886.0861088,895.6899443,297.2872043,229.993754,DoS
550.6905447,816.7933696,959.5921476,792.6624768,603.8030788,493.3415881,40.06908635,984.3219788,383.4811226,152.2282139,PortScan
483.2320759,986.8959454,754.5693612,248.6048846,538.3949793,992.1356395,857.5306078,97.36689379,706.3719968,345.5795859,DoS
33.42653309,366.7520764,237.0703912,447.2729682,72.37639319,954.1316416,223.2554011,922.3077755,425.893155,985.5241333,PortScan
874.7016727,528.937134,939.0676985,798.7832358,997.9341105,350.7118155,767.1882889,401.9309136,479.8756203,627.5054632,BENIGN
741.684129,675.2308376,205.8819882,352.4810469,126.1101417,129.8570134,676.1957464,858.600107,962.7325839,628.3471175,DoS
752.3978823,531.2940184,677.4380712,428.4579038,731.496464,824.4715176,146.4362566,832.9297156,540.2965318,844.6659091,DoS
20.5844943,969.9098522,832.4426408,212.3391107,181.8249672,183.4045099,304.242243,524.7564316,431.9450186,291.2291402,BENIGN
606.0150025,89.6317733,959.2354353,715.6626521,788.1597881,704.1043608,589.7290361,449.9127811,858.3733798,956.8356675,PortScan
76.96918301,670.7650254,821.2594204,244.6550546,421.3008816,838.8393368,877.1204677,243.1799803,550.5706345,192.4931506,DoS
707.2386343,152.5390429,576.2883602,606.7150464,424.1306713,736.4442356,934.3670148,925.5685129,450.8393714,113.2380458,BENIGN
458.3006415,484.6962871,165.7745402,945.698147,849.9753715,669.0223373,462.295561,411.7655416,650.9734672,545.4318694,BENIGN
491.6158751,473.4717708,173.2018699,433.8516492,398.5047344,615.8500981,635.0936509,45.30400977,374.6126146,625.8599157,BENIGN
158.2830507,688.1176592,128.1880728,425.3564963,247.2060737,748.3752494,262.0350045,881.7173064,891.8202114,196.4413152,PortScan
74.895842,106.1603535,837.4725196,239.8199522,194.9582715,504.9114513,768.7471314,61.94651858,576.8079196,119.2104428,DoS
648.7653862,954.5659289,151.4323144,477.4161895,601.8067339,581.7366474,401.4617791,338.0844094,126.8240226,391.7424506,DoS
171.8294604,518.077498,213.9946787,283.2844035,400.3128362,811.866124,13.86213591,649.3788202,668.876531,798.6557804,DoS
509.8540096,501.2756446,50.24300982,34.91155266,551.1599619,438.1786132,839.180395,160.6795847,24.97166212,449.0387679,DoS
590.2949425,268.0636408,624.1489078,409.4116522,552.0471809,436.1265291,294.4657595,948.453307,763.6057942,140.1131758,BENIGN
323.0273458,897.919187,888.1181889,325.2906184,900.9608957,996.1576735,825.4156641,844.8713478,249.0087361,576.7023989,DoS
572.7702767,819.4956854,326.7388906,349.6143988,596.3464975,274.2128891,26.60836608,735.2285181,625.6499129,580.7559991,DoS
454.7643426,674.7863022,677.5316139,373.1226184,941.6919867,167.3570322,500.3594462,690.8839766,697.1358059,648.6389568,DoS
613.845945,87.71764172,391.5370996,713.3217295,659.4232468,624.7006694,282.5408637,378.0249494,102.9461447,719.0228204,PortScan
688.2742358,140.5529676,485.5896997,27.53671987,505.4551179,964.0174071,384.206713,38.99601257,30.95579092,387.9867599,BENIGN
417.4110031,222.1078105,119.8653673,337.6151714,942.9097039,323.202932,518.7906217,703.0189589,363.6296024,971.7820827,BENIGN
630.2472195,248.3836087,705.4608303,427.6013337,442.5455148,649.3223246,936.2806215,64.00634661,824.7432373,292.3831104,DoS
648.2569541,172.3863621,872.3945634,613.1162391,157.2038836,962.3380575,518.3654633,72.89845187,626.8329044,253.198907,PortScan
395.2593154,181.7788672,156.8127053,827.3021497,41.91521672,419.1828759,168.2036558,879.3302157,557.0405133,231.3806364,DoS
747.4444066,473.8098284,57.84444945,957.789801,942.7243191,785.1895431,991.3279016,544.4823328,962.7683503,75.60504062,BENIGN
600.5943334,515.6794277,919.3919732,496.9634829,992.1580148,851.4249577,208.5105144,930.5952146,116.3663979,817.4497085,BENIGN
499.0361729,931.5350492,583.33291,538.3841869,454.482733,209.2877615,3.719660818,241.5062269,509.7231716,379.9599523,PortScan
527.0709385,38.20278376,615.2148966,828.0432858,157.5005481,594.3317339,593.6105444,164.1849641,123.4635737,980.051943,PortScan
265.2285225,686.0911539,948.7904977,268.0471874,811.4659392,55.35981694,538.12101,70.55006371,934.0329911,766.3512806,PortScan
6.788174024,152.9431865,68.99000871,995.8023678,288.80997,149.2680127,240.996258,936.1255715,520.160223,364.8180963,PortScan
955.6494673,953.6326078,352.3270543,43.10010895,179.0949393,392.2177934,947.779698,141.1990635,763.5158437,108.6825394,DoS
763.615299,258.2643579,480.7861682,992.0159694,686.6504234,841.3567713,414.8476066,767.8609231,40.50917294,122.9111825,PortScan
762.2120583,591.7169689,192.0233691,666.6856519,623.379566,602.4691705,489.785868,528.656604,334.4425271,519.3126926,DoS
476.7538755,270.674606,29.17066857,605.1016222,395.7448298,298.6721574,866.9410428,746.7433078,857.7655484,494.9827947,PortScan
602.9428765,826.7073597,984.0131632,288.4054378,961.1354854,389.4818949,385.5119047,340.3871043,541.4076073,154.1450432,BENIGN
184.1013234,105.6503454,812.8509715,578.7564764,618.285021,781.4620888,703.2772277,834.4582529,56.21390546,747.5206367,DoS
101.8787641,911.1205014,820.5075042,760.0349018,48.76631881,843.7287927,438.0440759,342.3951233,546.476361,91.35324272,DoS
71.90671732,909.0055888,957.7666582,77.71241839,532.3602349,303.3642822,392.8390765,179.651218,578.072102,957.9793532,PortScan
99.17809959,401.4943159,800.0709687,204.0356346,555.0849493,733.071296,615.9854503,188.0247346,355.3845687,783.7917845,BENIGN
354.423992,381.146882,411.8522831,727.5793221,451.6389955,856.7299465,944.0947859,335.9461534,560.6944814,95.05653683,PortScan
946.9028995,240.7125857,239.9489037,83.37905377,928.5077519,579.7371149,667.0368571,911.5768873,345.6201689,621.5073111,PortScan
341.2444498,444.1834069,675.5867736,508.8940701,861.445686,866.035675,9.910695491,778.0463065,460.7336002,988.8405413,DoS
773.9950873,52.07240622,12.82164951,795.5443919,477.146376,130.8811386,235.5659346,932.5039531,859.5029756,709.7850502,PortScan
449.0785141,577.6130806,570.9070538,332.4266922,315.5331807,106.6236189,366.7983206,99.49466887,766.5959447,966.2742977,DoS
459.1357562,980.0325753,492.618094,328.7516103,633.4008543,240.1456188,75.86332811,128.8797219,128.045839,151.9026935,BENIGN
718.7181133,110.6035989,35.59023081,994.3303027,232.7283489,53.83052491,189.8753291,38.95784635,391.8108946,802.4017845,DoS
268.1432296,315.6684812,125.2512311,655.5099718,39.79712734,597.6823355,869.6958849,890.8321483,449.0377604,459.3036882,DoS
170.5303894,897.4190501,656.1460918,881.8548008,485.2807171,542.0333451,919.038277,899.9095434,448.1608734,274.4126316,PortScan
